search_term,brand_name,current_price,product_rating,product_title,original_price,sale_price,discount_percent,category_path,product_link,image_link,review_count,size_options
pink blazer for women,Chemistry,Rs. 1749,N/A,Single-Breasted Crop Blazer,Rs. 6999,Rs. 1749,(75% OFF),Pink Blazer For Women,https://www.myntra.com/blazers/chemistry/chemistry-self-design-single-breasted-woollen-tweed-crop-blazer/31645631/buy,N/A,N/A,N/A
pink blazer for women,Stylecast X Kotty,Rs. 1649,N/A,Single-Breasted Blazer,Rs. 2999,Rs. 1649,(45% OFF),Pink Blazer For Women,https://www.myntra.com/blazers/stylecast+x+kotty/stylecast-x-kotty-notched-lapel-single-breasted-blazer/31836837/buy,N/A,N/A,N/A
pink blazer for women,Vero Moda,Rs. 1934,"4.5
|
33",Self-Design Cotton Blazers,Rs. 4299,Rs. 1934,(55% OFF),Pink Blazer For Women,https://www.myntra.com/blazers/vero+moda/vero-moda-self-design-pure-cotton-blazers/26324770/buy,N/A,"|
33",N/A
pink blazer for women,Purple State,Rs. 1439,N/A,Single Breasted Formal Blazer,Rs. 7999,Rs. 1439,(82% OFF),Pink Blazer For Women,https://www.myntra.com/blazers/purple+state/purple-state-slim-fit-single-breasted-blazer/33382324/buy,N/A,N/A,N/A
pink blazer for women,StyleCast,Rs. 1511,"3.2
|
27",Single-Breasted Casual Blazer,Rs. 2799,Rs. 1511,(46% OFF),Pink Blazer For Women,https://www.myntra.com/blazers/stylecast/stylecast-pink-notched-lapel-collar-single-breasted-casual-blazer/27974964/buy,N/A,"|
27",N/A
pink blazer for women,JUNE & HARRY,Rs. 1149,"3.3
|
6",Single-Breasted Blazer,Rs. 4599,Rs. 1149,(75% OFF),Pink Blazer For Women,https://www.myntra.com/blazers/june+%26+harry/june--harry-self-design-tailored-fit-single-breasted-blazer/25354694/buy,N/A,"|
6",N/A
pink blazer for women,CHIC BY TOKYO TALKIES,Rs. 827,"4.8
|
8",Double-Breasted Blazer,Rs. 3599,Rs. 827,(77% OFF),Pink Blazer For Women,https://www.myntra.com/blazers/chic+by+tokyo+talkies/chic-by-tokyo-talkies-pink-notched-lapel-collar-double-breasted-blazer/26206578/buy,N/A,"|
8",N/A
pink blazer for women,theRebelinme,Rs. 2058,N/A,Plus Size Casual Blazer,Rs. 4200,Rs. 2058,(51% OFF),Pink Blazer For Women,https://www.myntra.com/blazers/therebelinme/therebelinme-plus-size-notched-lapel-single-breasted-casual-blazer/32074072/buy,N/A,N/A,N/A
pink blazer for women,Allen Solly Woman,Rs. 2699,"4.3
|
20",Women Single-Breasted Blazer,Rs. 3599,Rs. 2699,(25% OFF),Pink Blazer For Women,https://www.myntra.com/blazers/allen+solly+woman/allen-solly-woman-pink-single-breasted-open-front-blazer/20974860/buy,N/A,"|
20",N/A
pink blazer for women,Diwaah,Rs. 1899,N/A,Embellished Blazers,Rs. 6999,Rs. 1899,(Rs. 5100 OFF),Pink Blazer For Women,https://www.myntra.com/blazers/diwaah/diwaah-embellished-single-breasted-blazers/29011374/buy,N/A,N/A,N/A
pink blazer for women,Enamor,Rs. 1749,N/A,Cotton Single Breasted Blazers,Rs. 2499,Rs. 1749,(30% OFF),Pink Blazer For Women,https://www.myntra.com/blazers/enamor/enamor-dry-fit-cotton-single-breasted-blazers/25455832/buy,N/A,N/A,N/A
pink blazer for women,CORSICA,Rs. 1539,N/A,Shawl Collar Open Front Blazer,Rs. 2199,Rs. 1539,(30% OFF),Pink Blazer For Women,https://www.myntra.com/blazers/corsica/corsica-shawl-collar-open-front-blazer/34510999/buy,N/A,N/A,N/A
pink blazer for women,angloindu,Rs. 1529,"3.6
|
15",Printed Open Front Blazer,Rs. 3399,Rs. 1529,(55% OFF),Pink Blazer For Women,https://www.myntra.com/blazers/angloindu/angloindu-abstract-printed-notched-lapel-open-front-blazer/22638562/buy,N/A,"|
15",N/A
pink blazer for women,Madame,Rs. 1364,N/A,Self-Design Blazer,Rs. 3899,Rs. 1364,(65% OFF),Pink Blazer For Women,https://www.myntra.com/blazers/madame/-madame-self-design-single-breasted-blazers/28104150/buy,N/A,N/A,N/A
pink blazer for women,Talethread,Rs. 2226,"4.4
|
18",Single-Breasted Casual Blazer,Rs. 5709,Rs. 2226,(61% OFF),Pink Blazer For Women,https://www.myntra.com/blazers/talethread/talethread-notched-lapel-collar-single-breasted-casual-blazer/27038132/buy,N/A,"|
18",N/A
pink blazer for women,Allen Solly Woman,Rs. 2799,N/A,Single Breasted Blazer,Rs. 3999,Rs. 2799,(30% OFF),Pink Blazer For Women,https://www.myntra.com/blazers/allen+solly+woman/allen-solly-women----regular-fit-single-breasted-blazer/34476764/buy,N/A,N/A,N/A
pink blazer for women,Talethread,Rs. 2226,"4.7
|
19",Single Breasted Blazer,Rs. 5709,Rs. 2226,(61% OFF),Pink Blazer For Women,https://www.myntra.com/blazers/talethread/talethread-notched-lapel-single-breasted-blazer/27038082/buy,N/A,"|
19",N/A
pink blazer for women,INDOPHILIA,Rs. 2265,N/A,Notched lapel Collar Blazer,Rs. 5664,Rs. 2265,(60% OFF),Pink Blazer For Women,https://www.myntra.com/blazers/indophilia/indophilia-notched-lapel-collar-single-breasted-formal-blazer/31434870/buy,N/A,N/A,N/A
pink blazer for women,Talethread,Rs. 2001,N/A,Printed Pure Cotton Blazer,Rs. 5559,Rs. 2001,(64% OFF),Pink Blazer For Women,https://www.myntra.com/blazers/talethread/talethread-printed-pure-premium-cotton-casual-blazer/29404904/buy,N/A,N/A,N/A
pink blazer for women,Talethread,Rs. 2117,"4.6
|
8",Cotton & Velvet Formal Blazer,Rs. 5429,Rs. 2117,(61% OFF),Pink Blazer For Women,https://www.myntra.com/blazers/talethread/talethread-notched-lapel-single-breasted-cotton--velvet-formal-blazer/27038142/buy,N/A,"|
8",N/A
pink blazer for women,KPOP,Rs. 2024,N/A,Checked Formal Cotton Blazer,Rs. 4049,Rs. 2024,(50% OFF),Pink Blazer For Women,https://www.myntra.com/blazers/kpop/kpop-women-checked-formal-cotton-blazer/33759587/buy,N/A,N/A,N/A
pink blazer for women,Talethread,Rs. 2265,N/A,Single-Breasted Casual Blazer,Rs. 5664,Rs. 2265,(60% OFF),Pink Blazer For Women,https://www.myntra.com/blazers/talethread/talethread-notched-lapel-collar-single-breasted-casual-blazer/34712718/buy,N/A,N/A,N/A
pink blazer for women,HIGH BUY,N/A,N/A,Single Breasted Tencel Blazer,N/A,N/A,N/A,Pink Blazer For Women,https://www.myntra.com/blazers/high+buy/high-buy-notched-lapel-collar-single-breasted-tencel-blazer/32823303/buy,N/A,N/A,N/A
yellow maxi dress,SHINISHA,Rs. 1199,"4.1
|
222",Women Print Fit & Flare Dress,Rs. 3999,Rs. 1199,(70% OFF),Yellow Maxi Dress,https://www.myntra.com/dresses/shinisha/shinisha-women-printed-puff-sleeve-fit--flare-maxi-dress/32087244/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/32087244/2024/12/26/1ad74bc8-ac8a-47e7-af30-2201dae7c5481735156560776SHINISHAPrintPuffSleeveGeorgetteFitFlareMaxiDress1.jpg","|
222",N/A
yellow maxi dress,aayu,Rs. 755,"4.2
|
559",Women Fit & Flare Maxi Dress,Rs. 3599,Rs. 755,(79% OFF),Yellow Maxi Dress,https://www.myntra.com/dresses/aayu/aayu-women--fit--flare-lace-up-maxi-dress/31419387/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2024/OCTOBER/25/edyuo8FK_f64e17f73ea74affb80569f40c303c45.jpg","|
559",N/A
yellow maxi dress,THE INDIAN ETHNIC CO,N/A,N/A,Women Wrap Cotton Dress,N/A,N/A,N/A,Yellow Maxi Dress,https://www.myntra.com/dresses/the+indian+ethnic+co/the-indian-ethnic-co-yellow-a-line-dabu-slub-cotton-dress/32377038/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/JANUARY/17/BPYF3YLg_5dffbb9b31bd42ef8ee1281a4337872a.jpg",N/A,N/A
yellow maxi dress,Sangria,Rs. 747,"3.5
|
13",Girls Fit & Flared Dress,Rs. 3249,Rs. 747,(Rs. 2502 OFF),Yellow Maxi Dress,https://www.myntra.com/dresses/sangria/sangria-girls-self-design-fit--flared-dress/32372218/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/JANUARY/17/CFuL5sOj_ed930a1eb53746b288500b936803c63f.jpg","|
13",N/A
yellow maxi dress,Vishudh,Rs. 1286,"4.2
|
67",Womens Maxi Dress,Rs. 4949,Rs. 1286,(74% OFF),Yellow Maxi Dress,https://www.myntra.com/dresses/vishudh/vishudh--womens-ethnic-motifs-printed-chanderi-anarkali-with-dupatta-maxi-dress/30824284/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/30824284/2024/9/13/1e27785c-c1fa-468b-b0fd-292a1143e38f1726188839892-Vishudh-Ethnic-Motifs-Print-A-Line-Maxi-Dress-14717261888395-1.jpg","|
67",N/A
yellow maxi dress,THE PLUSH CLUB,N/A,N/A,Floral Print Maxi Dress,N/A,N/A,N/A,Yellow Maxi Dress,https://www.myntra.com/dresses/the+plush+club/the-plush-club-floral-print-maxi-dress/33042137/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/MARCH/4/avnBUgKu_6664146c4a6d42c3b0d97e5dfac4fb78.jpg",N/A,N/A
yellow maxi dress,YK,Rs. 499,"3.7
|
43",Polka Dot Print Peplum Maxi Dress,Rs. 999,Rs. 499,(50% OFF),Yellow Maxi Dress,https://www.myntra.com/dresses/yk/yk-polka-dot-print-peplum-maxi-dress/32484377/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/JANUARY/24/MtKBPWJO_f1afa09149064ca19cf3ffe59119a7ec.jpg","|
43",N/A
yellow maxi dress,aayu,Rs. 759,"4.1
|
166",Georgette Maxi Dress,Rs. 3999,Rs. 759,(81% OFF),Yellow Maxi Dress,https://www.myntra.com/dresses/aayu/aayu-self-design-shirt-collar-long-sleeves-gathered-accordion-pleated-georgette-maxi-dress/28811578/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/28811578/2024/4/9/acde8569-a361-46bd-be6f-128dccb0aa041712666477409aayuGeorgetteMaxiDress1.jpg","|
166",N/A
yellow maxi dress,FASHION DREAM,Rs. 728,"4
|
105",Ethnic Motifs Crepe Maxi Dress,Rs. 3499,Rs. 728,(Rs. 2771 OFF),Yellow Maxi Dress,https://www.myntra.com/ethnic-dresses/fashion+dream/fashion-dream-yellow-ethnic-motifs-crepe-ethnic-maxi-dress/19419740/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/19419740/2022/8/6/127d8f25-a1b1-47ff-b36c-26947903fce21659800953039Dresses1.jpg","|
105",N/A
yellow maxi dress,Nayo,Rs. 999,"4.2
|
396",Floral Print Maxi Dress,Rs. 2499,Rs. 999,(Rs. 1500 OFF),Yellow Maxi Dress,https://www.myntra.com/dresses/nayo/nayo-floral-print-maternity-maxi-dress/29650902/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/29650902/2024/5/28/fa786083-9380-419f-ac77-8531725ec32a1716886806784-Nayo-Floral-Print-Maternity-Maxi-Dress-7801716886806331-1.jpg","|
396",N/A
yellow maxi dress,PURVAJA,Rs. 699,"4.6
|
10",Women Fit & Flare Maxi Dress,Rs. 3399,Rs. 699,(Rs. 2700 OFF),Yellow Maxi Dress,https://www.myntra.com/dresses/purvaja/purvaja-women-solid-sheen-fit--flare-maxi-dress/34172780/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/MAY/16/GSL1ok22_12a20dce9c9b473d83fedf9ac3033534.jpg","|
10",N/A
yellow maxi dress,Cantabil,Rs. 624,"4.1
|
44",Floral Maxi Dress,Rs. 2499,Rs. 624,(75% OFF),Yellow Maxi Dress,https://www.myntra.com/dresses/cantabil/cantabil-yellow--blue-floral-maxi-dress/19839330/buy,N/A,"|
44",N/A
yellow maxi dress,H&M,Rs. 1149,N/A,Tie-Detail Maxi Dress,Rs. 2299,Rs. 1149,(50% OFF),Yellow Maxi Dress,https://www.myntra.com/dresses/h%26m/hm-tie-detail-maxi-dress/33435195/buy,N/A,N/A,N/A
yellow maxi dress,aayu,Rs. 827,"4.4
|
45",Women Fit and Flare Dress,Rs. 3599,Rs. 827,(77% OFF),Yellow Maxi Dress,https://www.myntra.com/dresses/aayu/aayu-women-layered-maxi-fit-and-flare-dress/32670029/buy,N/A,"|
45",N/A
yellow maxi dress,SASSAFRAS,Rs. 1151,"4.5
|
10",Floral Print Georgette Maxi Dress,Rs. 3199,Rs. 1151,(64% OFF),Yellow Maxi Dress,https://www.myntra.com/dresses/sassafras/sassafras-floral-print-georgette-maxi-dress/32888992/buy,N/A,"|
10",N/A
yellow maxi dress,UNIBLISS,Rs. 799,"4.2
|
131",Printed Fit & Flare Kurta,Rs. 1999,Rs. 799,(60% OFF),Yellow Maxi Dress,https://www.myntra.com/dresses/unibliss/unibliss-floral-printed-fit--flare-cotton-kurta/24411624/buy,N/A,"|
131",N/A
yellow maxi dress,BAESD,Rs. 649,"4.4
|
66",Women Polka Dots Maxi Dress,Rs. 2599,Rs. 649,(75% OFF),Yellow Maxi Dress,https://www.myntra.com/dresses/baesd/baesd-women-polka-dots-square-neck-fit--flare-maxi-dress/31750009/buy,N/A,"|
66",N/A
yellow maxi dress,aayu,Rs. 863,"3.6
|
14",Solid Fit & Flare Maxi Dress,Rs. 3599,Rs. 863,(76% OFF),Yellow Maxi Dress,https://www.myntra.com/dresses/aayu/aayu-womens-fit--flare-solid-cut-out-maxi-dress/32670084/buy,N/A,"|
14",N/A
yellow maxi dress,StyleCast,Rs. 1406,"3.7
|
35",Shoulder Straps Maxi Dress,Rs. 3349,Rs. 1406,(58% OFF),Yellow Maxi Dress,https://www.myntra.com/dresses/stylecast/stylecast-shoulder-straps-empire-maxi-dress/30281932/buy,N/A,"|
35",N/A
yellow maxi dress,Vishudh,Rs. 850,"4
|
43",Embroidered Fit-Flare Dress,Rs. 3149,Rs. 850,(73% OFF),Yellow Maxi Dress,https://www.myntra.com/dresses/vishudh/vishudh-women-embroidered-fit-flare-dress/33549446/buy,N/A,"|
43",N/A
yellow maxi dress,QUIERO,Rs. 1031,"4.3
|
1.1k",Shibori Dyed Maxi Dress,Rs. 3969,Rs. 1031,(74% OFF),Yellow Maxi Dress,https://www.myntra.com/dresses/quiero/quiero-women-yellow--white-shibori-dyed-maxi-dress/18056130/buy,N/A,"|
1.1k",N/A
yellow maxi dress,DressBerry,Rs. 758,"4.3
|
8",Shoulder Straps Maxi Dress,Rs. 2299,Rs. 758,(67% OFF),Yellow Maxi Dress,https://www.myntra.com/dresses/dressberry/dressberry-front-slit-shoulder-straps-maxi-dress/32381076/buy,N/A,"|
8",N/A
yellow maxi dress,SHINISHA,Rs. 1039,"4.4
|
16",Women Maxi Puff Sleeve Dress,Rs. 3999,Rs. 1039,(74% OFF),Yellow Maxi Dress,https://www.myntra.com/dresses/shinisha/shinisha-women-floral-print-puff-sleeve-fit--flare-maxi-dress/32055468/buy,N/A,"|
16",N/A
yellow maxi dress,Tokyo Talkies,Rs. 597,"4.6
|
9",Fit & Flare Maxi Dress,Rs. 2599,Rs. 597,(77% OFF),Yellow Maxi Dress,https://www.myntra.com/dresses/tokyo+talkies/tokyo-talkies-women-printed-strappy-fit--flare-maxi-dress/32257040/buy,N/A,"|
9",N/A
yellow maxi dress,Moms Maternity,Rs. 1297,"3.9
|
61",Fit & Flare Maxi Dress,Rs. 2999,Rs. 1297,(Rs. 1702 OFF),Yellow Maxi Dress,https://www.myntra.com/dresses/moms+maternity/moms-maternity-women-geometric-printed-maternity-fit--flare-maxi-dress/31533812/buy,N/A,"|
61",N/A
yellow maxi dress,Ziva Fashion,Rs. 1199,"2.7
|
47",Printed Georgette Maxi Dress,Rs. 7999,Rs. 1199,(Rs. 6800 OFF),Yellow Maxi Dress,https://www.myntra.com/dresses/ziva+fashion/ziva-fashion-floral-printed-georgette-maxi-dress/29190570/buy,N/A,"|
47",N/A
yellow maxi dress,Aanyor,Rs. 1113,"3.7
|
69",Maternity Fit & Flare Dress,Rs. 2475,Rs. 1113,(55% OFF),Yellow Maxi Dress,https://www.myntra.com/dresses/aanyor/aanyor-maternity-fit--flare-midi-dress/26403250/buy,N/A,"|
69",N/A
yellow maxi dress,githaan,Rs. 639,"4.1
|
809",Floral Maxi Dress,Rs. 1599,Rs. 639,(60% OFF),Yellow Maxi Dress,https://www.myntra.com/dresses/githaan/githaan-floral-printed-fit--flare-cotton-maxi-dress/21107934/buy,N/A,"|
809",N/A
yellow maxi dress,JAKANARY,Rs. 939,N/A,Net Fit & Flare Maxi Dress,Rs. 1999,Rs. 939,(53% OFF),Yellow Maxi Dress,https://www.myntra.com/dresses/jakanary/jakanary-flared-sleeve-ruffled-net-fit--flare-maxi-dress/33460356/buy,N/A,N/A,N/A
yellow maxi dress,StyleCast x Revolte,Rs. 1128,"4.1
|
58",Shoulder Strap A-Line Dress,Rs. 3049,Rs. 1128,(63% OFF),Yellow Maxi Dress,https://www.myntra.com/dresses/stylecast+x+revolte/stylecast-x-revolte-shoulder-strap-a-line-floral-midi--dress/30417671/buy,N/A,"|
58",N/A
yellow maxi dress,PINACOLADA,Rs. 620,N/A,Women's Fit & FlareMaxi Dress,Rs. 2299,Rs. 620,(73% OFF),Yellow Maxi Dress,https://www.myntra.com/dresses/pinacolada/pinacolada--womens-off-shoulder-fit--flare-maxi-dress/30870357/buy,N/A,N/A,N/A
yellow maxi dress,aayu,Rs. 971,"4.8
|
8",Women Georgette Maxi Dress,Rs. 3599,Rs. 971,(73% OFF),Yellow Maxi Dress,https://www.myntra.com/dresses/aayu/aayu-women-georgette-maxi-dress/32670140/buy,N/A,"|
8",N/A
yellow maxi dress,StyleCast,Rs. 892,"3.2
|
125",Printed Fit & Flare Dress,Rs. 2549,Rs. 892,(65% OFF),Yellow Maxi Dress,https://www.myntra.com/dresses/stylecast/stylecast-yellow-floral-printed-shoulder-strap-fit--flare-dress/27651636/buy,N/A,"|
125",N/A
yellow maxi dress,CHANSI,Rs. 999,"4.2
|
230",Tiered Floral Maxi Dress,Rs. 3999,Rs. 999,(75% OFF),Yellow Maxi Dress,https://www.myntra.com/dresses/chansi/chansi-sunflower-printed-georgette-sleeveless-tiered-gown/30308783/buy,N/A,"|
230",N/A
yellow maxi dress,GULMOHAR JAIPUR,Rs. 999,"4
|
81",Printed Fit & Flare Maxi Dress,Rs. 2199,Rs. 999,(Rs. 1200 OFF),Yellow Maxi Dress,https://www.myntra.com/dresses/gulmohar+jaipur/gulmohar-jaipur-women-floral-printed-cotton-gown-maxi-dress/31278626/buy,N/A,"|
81",N/A
yellow maxi dress,U&F Beyond,Rs. 1286,"3.9
|
15",Crepe Maxi Plus Size Dress,Rs. 3299,Rs. 1286,(61% OFF),Yellow Maxi Dress,https://www.myntra.com/dresses/u%26f+beyond/uf-beyond-women-puff-sleeve-tiered-fit-and-flare-maxi-plus-size-dress/32000939/buy,N/A,"|
15",N/A
yellow maxi dress,SASSAFRAS,Rs. 1149,"4.2
|
13",Georgette Maxi Bell Sleeve Dress,Rs. 2498,Rs. 1149,(54% OFF),Yellow Maxi Dress,https://www.myntra.com/dresses/sassafras/sassafras-bell-sleeve-georgette-maxi-dress/32888957/buy,N/A,"|
13",N/A
yellow maxi dress,aayu,Rs. 779,N/A,Women Maxi Dress,Rs. 2999,Rs. 779,(74% OFF),Yellow Maxi Dress,https://www.myntra.com/dresses/aayu/aayu-women-maternity-maxi-dress/34434040/buy,N/A,N/A,N/A
yellow maxi dress,aayu,Rs. 727,"3.9
|
473",Georgette Maxi Dress,Rs. 2599,Rs. 727,(72% OFF),Yellow Maxi Dress,https://www.myntra.com/dresses/aayu/aayu-shirt-collar-georgette-maxi-dress/26982402/buy,N/A,"|
473",N/A
yellow maxi dress,Pink Paprika by SASSAFRAS,Rs. 989,"4.6
|
43",Floral Print Fit & Flare Dress,Rs. 2999,Rs. 989,(67% OFF),Yellow Maxi Dress,https://www.myntra.com/dresses/pink+paprika+by+sassafras/pink-paprika-by-sassafras-yellow-floral-printed-smocked-fit--flare-maxi-dress/29524546/buy,N/A,"|
43",N/A
yellow maxi dress,GULMOHAR JAIPUR,Rs. 999,"4.2
|
60",Printed Fit & Flare Maxi Dress,Rs. 2199,Rs. 999,(Rs. 1200 OFF),Yellow Maxi Dress,https://www.myntra.com/dresses/gulmohar+jaipur/gulmohar-jaipur-women-floral-printed-fit--flare-maxi-dress/31278627/buy,N/A,"|
60",N/A
yellow maxi dress,Anouk,Rs. 699,"4.7
|
12",Floral Printed Maxi Dress,Rs. 2599,Rs. 699,(Rs. 1900 OFF),Yellow Maxi Dress,https://www.myntra.com/dresses/anouk/anouk-floral-printed-ready-to-wear-a-line-maxi-dress/30657954/buy,N/A,"|
12",N/A
yellow maxi dress,StyleCast,Rs. 1311,"4.1
|
97",Printed Maxi Fit & Flare Dress,Rs. 3199,Rs. 1311,(59% OFF),Yellow Maxi Dress,https://www.myntra.com/dresses/stylecast/stylecast-yellow-floral-printed-shoulder-straps-maxi-fit--flare-dress/29307486/buy,N/A,"|
97",N/A
yellow maxi dress,Deewa,Rs. 929,"4.3
|
351",Floral Print Georgette Fit & Flare Maxi Dress,Rs. 2997,Rs. 929,(69% OFF),Yellow Maxi Dress,https://www.myntra.com/dresses/deewa/deewa-floral-print-georgette-fit--flare-maxi-dress/23197404/buy,N/A,"|
351",N/A
yellow maxi dress,Berrylush,Rs. 559,"4.3
|
5.3k",Wrap Maxi Dress,Rs. 1999,Rs. 559,(72% OFF),Yellow Maxi Dress,https://www.myntra.com/dresses/berrylush/berrylush-yellow-wrap-maxi-dress/11109382/buy,N/A,"|
5.3k",N/A
yellow maxi dress,Anouk,Rs. 755,N/A,Animal Print Dress,Rs. 2699,Rs. 755,(72% OFF),Yellow Maxi Dress,https://www.myntra.com/dresses/anouk/anouk-women-animal-print-fit--flare-maxi-dress/33345179/buy,N/A,N/A,N/A
yellow maxi dress,STREET 9,Rs. 831,N/A,Women Floral Printed Dress,Rs. 2599,Rs. 831,(68% OFF),Yellow Maxi Dress,https://www.myntra.com/dresses/street+9/street-9-women-floral-printed-a-line-maxi-dress/33991185/buy,N/A,N/A,N/A
yellow maxi dress,Stylecast X Slyck,Rs. 713,N/A,Printed Bodycon Maxi Dress,Rs. 2099,Rs. 713,(66% OFF),Yellow Maxi Dress,https://www.myntra.com/dresses/stylecast+x+slyck/stylecast-x-slyck-womenfloral-printed-bodycon-dress/33896162/buy,N/A,N/A,N/A
yellow maxi dress,aayu,Rs. 675,"4.4
|
196",Women Self Design Maxi Dress,Rs. 2599,Rs. 675,(74% OFF),Yellow Maxi Dress,https://www.myntra.com/dresses/aayu/aayu-women-self-design-square-neck-maxi-dress/28906990/buy,N/A,"|
196",N/A
yellow maxi dress,Pristyle,Rs. 689,N/A,Fit & Flare Maxi Dress,Rs. 2999,Rs. 689,(77% OFF),Yellow Maxi Dress,https://www.myntra.com/dresses/pristyle/pristyle-women-ethnic-motifs-print-fit--flare-maxi-dress/34856668/buy,N/A,N/A,N/A
